,ticker,sharpe,returns
534,GUJALKALI,0.1629647551936645,9027.173664750095
535,PAGEIND,0.1622626324600337,7922.3321637500485
536,RIIL,0.15921782085259784,6055.528914749957
537,HINDCOPPER,0.15028434857180056,8050.201280499969
538,ALKYLAMINE,0.14952642228578242,8478.553647250053
539,SPLPETRO,0.14798866581651726,7917.052408249976
540,SPTL,0.1473682404763001,7778.839466250036
541,TARC,0.14722569033743052,3533.3350424999953
542,GOODLUCK,0.14713563699562182,8555.101606250042
543,TCPLPACK,0.14585410462394474,8050.357703249974
544,EMMBI,0.14268513303773273,5948.959760250014
545,NAVNETEDUL,0.14192330697720487,6468.497950999968
546,ZEEMEDIA,0.1412344333192241,8275.037905000048
547,VSSL,0.13973372479687043,7587.0747775000345
548,TIL,0.13540049208758365,7528.386054499977
549,GRASIM,0.1327318393763815,6774.2145029999665
550,ZYDUSLIFE,0.13022582399101412,7466.046165250009
551,GILLETTE,0.1299715462234176,5440.613963749958
552,ITDCEM,0.1280722597118073,6016.730946749914
553,HPL,0.12502785111269502,7400.702777750004
554,IRB,0.12243424721281493,7538.008259249895
555,POKARNA,0.12231295026299571,7210.452178999825
556,MAHSEAMLES,0.12194462078456667,6668.15643225002
557,SHANTIGEAR,0.12008637163482457,6143.778942250006
558,BANCOINDIA,0.12008624534203374,6840.817139249906
559,APARINDS,0.11835504681831312,6924.593739000062
560,CIPLA,0.11446515628752482,7082.170840249935
561,STLTECH,0.11416769648356867,6859.795449749974
562,POWERGRID,0.1136335585577442,6311.988885250088
563,HIL,0.11350891386164715,6526.2022535
564,MASTEK,0.11325554545488717,6790.032789749981
565,LUMAXTECH,0.11306908610569341,6807.706285250009
566,MGL,0.11283667756657598,6529.576504250028
567,NDL,0.11185600174223684,6525.62787599994
568,TATACOFFEE,0.11104194017231656,6391.786395249961
569,WELCORP,0.10929746305359436,6403.887227500061
570,JMCPROJECT,0.10891104130624917,6220.348359000083
571,FSL,0.10751516310879822,6518.663958000019
572,DCBBANK,0.10635483727202419,5850.794356750121
573,ATGL,0.106233996197907,5451.028555750105
574,NBIFIN,0.10429813657968538,6440.9242562500585
575,KHADIM,0.10080142241886281,6229.651671749976
576,BAJAJHIND,0.10014372028286135,6101.302226250162
577,PURVA,0.09960606063493525,6256.87802999992
578,NECLIFE,0.0959050802446516,6062.464372249859
579,REPCOHOME,0.09527262873151955,6056.966910500036
580,ADORWELD,0.09429925218206849,5962.0006975
581,KCPSUGIND,0.09364067816949675,5680.283007750055
582,SPLIL,0.09182193181591139,5861.2566700000025
583,RPPINFRA,0.09089387840440931,5340.402901499998
584,BATAINDIA,0.08859700945258564,4939.141529500019
585,GREENLAM,0.0872396277216015,5350.967481749976
586,CHOLAFIN,0.08514691057247101,4603.549014749966
587,ELECTCAST,0.08434410170900464,4976.253489749986
588,SPIC,0.08411834754055082,5333.869361749967
589,CESC,0.08402591122187311,5514.217763749999
590,3IINFOLTD,0.0835226880943732,5404.891149999981
591,SPAL,0.08246249852702481,5367.279660999979
592,FDC,0.0776276148321088,5200.082236000017
593,EMAMIREAL,0.07624124752291185,3853.6083487499272
594,CONCOR,0.0761051958360061,5213.633845500037
595,MINDACORP,0.07541646691138965,4970.878336499911
596,OBEROIRLTY,0.07390457135324471,5258.450219500053
597,OMAXAUTO,0.0737847910741113,5098.150926250048
598,HAL,0.07270073711129903,5027.715300750046
599,NDTV,0.07234462909059483,5160.662442499917
600,GREENPOWER,0.06922415361625892,3239.9660462499887
601,ASHOKA,0.06899464873678669,4979.068872500036
602,AIRAN,0.0672992708267146,4900.954018500022
603,CERA,0.06691056027027543,4948.66195025004
604,JAYBARMARU,0.0625936541395487,4874.812046500039
605,SUPRAJIT,0.0617345630803961,4837.1213157500315
606,TANLA,0.06151882647710009,4710.889477000033
607,ANANTRAJ,0.061432269668246095,4201.681892499939
608,GSCLCEMENT,0.06091138640794884,4848.471072000029
609,BHARATWIRE,0.060833571060749624,2344.109983749935
610,AGI,0.06050859289038729,3004.444292499975
611,SIEMENS,0.05919745936651022,4769.223117749905
612,RITES,0.05757253401928209,4763.48944975005
613,SREEL,0.05589859547980847,4177.644556249928
614,HERCULES,0.05473150019288742,4630.259911500005
615,KMSUGAR,0.05364036310951079,3806.662912749962
616,SALASAR,0.05313207471201291,4191.336134749945
617,BIGBLOC,0.05004520168563931,4566.064605749896
618,UMANGDAIRY,0.05003801006665767,1010.7408055000269
619,KELLTONTEC,0.047804888297470816,-729.0537720000139
620,HCC,0.045889079941686665,4210.936094499906
621,MMTC,0.045449560346306685,4005.1520822499006
622,VINDHYATEL,0.04423493972702766,3791.9991035000567
623,BAJAJFINSV,0.042656650623538545,2984.213858000061
624,KICL,0.04185462832489234,4212.8577962499985
625,TIIL,0.04005403710606621,2054.2315012499894
626,DEEPAKFERT,0.03814584913411566,2613.6855992500205
627,NOCIL,0.036931473748976776,4171.012709500021
628,JCHAC,0.03675562318724357,4340.592485500005
629,ATFL,0.036400704788778,4333.000277999963
630,RAMKY,0.0353848208114499,1424.8035562499426
631,KPITTECH,0.03376333986674193,2935.1861627500475
632,HERITGFOOD,0.033702739189835754,3318.07283249998
633,TFCILTD,0.0334177907403803,4012.2316017499834
634,RAMCOSYS,0.03243061720439511,4267.947789999947
635,JISLJALEQS,0.03129781798483356,-2134.592233500094
636,GUFICBIO,0.025682067554165817,4032.107931499937
637,PARAGMILK,0.02434917063090475,3259.34421775004
638,BHARATGEAR,0.023681535365872846,3225.337832249992
639,IRCTC,0.023613991489553243,2645.6939915000257
640,LOKESHMACH,0.023288316773938073,3599.985968749883
641,BEML,0.022861276716714934,1741.077373499953
642,RNAVAL,0.01731906650670212,1263.2865575000324
643,CHENNPETRO,0.014416377844244127,3011.137241500095
644,PIONDIST,0.01267024964523283,1343.3325949999125
645,VINYLINDIA,0.011123509526320782,3592.6644875000056
646,LIBAS,0.010200426449994712,-1270.789088500038
647,MENONBE,0.01017807508294971,3817.256390499868
648,KOKUYOCMLN,0.010024220752560195,2520.7929987499665
649,ABCAPITAL,0.009930504575039262,2962.4714749999403
650,BIRLACORPN,0.009791009052909035,2666.7030014999036
651,TNPETRO,0.003990492806739258,2590.6111782499647
652,UNIONBANK,0.002067776160738187,3700.7528820000007
653,SWELECTES,0.0018768635632530003,757.7693037500139
654,GAL,0.0011990907974106853,392.3094775000209
655,ALANKIT,0.0008501660293529984,2664.2612877499632
656,FMGOETZE,-5.065241200647025e-05,581.5848162500188
657,FAIRCHEMOR,-0.00022054241492775552,1763.6315882500057
658,KIRLOSBROS,-0.0006932902726325619,1517.2669987499103
659,GODREJPROP,-0.008455299732243349,2628.675083749986
660,EIHOTEL,-0.00948313086078118,2200.965645750024
661,NACLIND,-0.010541704181846325,-17.36611900004209
662,ATLANTA,-0.011595608588737935,2228.974232249937
663,KSB,-0.012073424435294957,-228.97341774994857
664,ESCORTS,-0.013962408935715216,2678.1400649999705
665,BEPL,-0.016357739461618444,1091.5824242499511
666,TEXRAIL,-0.016801947475593083,2834.829947749997
667,OAL,-0.01716856544136318,964.6802202500257
668,MTEDUCARE,-0.01912169980128973,2435.4891375000298
669,PTC,-0.019357647478981745,342.5353774999676
670,JINDALPOLY,-0.02012630318718429,-527.8157989999163
671,ARMANFIN,-0.02079827062400945,-5195.809963000036
672,BALAMINES,-0.021946816248775876,2669.211634500025
673,METROPOLIS,-0.02321654046684695,2400.688194750008
674,KINGFA,-0.023608901824291467,1767.1630337500537
675,PCBL,-0.023879232553446466,-2572.882646000042
676,JSWHL,-0.026144659917092153,2712.1513962500467
677,JSL,-0.02649041655628541,1305.9699687498796
678,KTKBANK,-0.028610445860935117,908.7359232500021
679,MAHLOG,-0.02899257010591505,2941.046153250034
680,PANAMAPET,-0.029305960443300538,1738.772243499945
681,LT,-0.02941876558262719,1771.3100850000192
682,WABAG,-0.03120715400694316,-474.7357514999021
683,GLOBALVECT,-0.03144858767173032,3593.2964050000155
684,ISFT,-0.033110603568361735,1324.603072999962
685,EXPLEOSOL,-0.03404953744211214,1266.582358499989
686,GMBREW,-0.03458365000586168,2660.02074274997
687,SAKUMA,-0.038296200552703816,916.425087000127
688,KOTHARIPET,-0.04041259360014751,193.42123150001862
689,RELIGARE,-0.04246927461033321,-1386.1804737500206
690,SATIN,-0.045328551628504896,2029.7172382500285
691,TTKHLTCARE,-0.04632586933836453,1892.9041532498813
692,KBCGLOBAL,-0.047006369198391254,109.32791099997121
693,TATAPOWER,-0.04821328655033999,2596.9219057500595
694,CUB,-0.04906064822949434,2311.9866917498875
695,PROZONINTU,-0.04912937703393616,-756.9970887499949
696,PPL,-0.051374883895159734,351.361992250022
697,GODREJAGRO,-0.053629111932373935,2257.1508022500057
698,VMART,-0.054440792633108616,2496.414350750012
699,TIMETECHNO,-0.05497705342056424,1133.9352409999265
700,MALUPAPER,-0.0555642299205828,-1363.6612412501418
701,QUICKHEAL,-0.05592903620854047,2107.926378500022
702,IFGLEXPOR,-0.05725749585124392,-5058.628629500003
703,TCI,-0.058875254498152084,1797.3550382499961
704,SANGINITA,-0.059453966762150784,1249.299725000019
705,GATI,-0.059717264266052505,898.8600557500031
706,TRIL,-0.06020025741209996,1060.6372582500335
707,RAYMOND,-0.06160577136852812,1735.7818377499498
708,AXISCADES,-0.06250827677271097,-1685.1778187500167
709,SUPREMEINF,-0.06433779827674412,-7187.421303750016
710,BFUTILITIE,-0.06559786303013747,813.9682162500976
711,BRFL,-0.06598880915568943,-9096.492140000002
712,INOXWIND,-0.06632585513609472,228.85957249999046
713,GANDHITUBE,-0.06830671204585992,1637.4557217499823
714,URJA,-0.06911571176707923,-8489.34272749997
715,MUNJALSHOW,-0.06918592554731746,-1211.8289902500692
716,MAXVIL,-0.070199078925993,784.2298225000268
717,GICHSGFIN,-0.07100018214325261,-910.4598149999074
718,APOLLOHOSP,-0.07375290639371834,1709.485416749958
719,ANDHRSUGAR,-0.07592398775671762,-3372.9514182500425
720,HILTON,-0.07798995295288694,-4545.627862500056
721,SURYAROSNI,-0.07840909690251613,1256.0461207498884
722,VARDMNPOLY,-0.07884998571711303,1037.3417462500656
723,ARCOTECH,-0.07906892910636724,-3444.405506250041
724,VAISHALI,-0.07909479307112544,1837.8244759999798
725,NRBBEARING,-0.07964147685517187,-791.5995922500733
726,VIKASLIFE,-0.08041233725943576,-2844.488416750013
727,MEP,-0.08191928825061805,-661.959354000006
728,TERASOFT,-0.08360838659986253,-177.1890412499779
729,JAYSREETEA,-0.08374048375560987,279.3933027499879
730,BSOFT,-0.08405583598949959,-6379.372535000104
731,PSPPROJECT,-0.08460136578622825,-429.7950394999789
732,KEI,-0.08789115524055635,-2149.531620499911
733,BHEL,-0.09152875704622473,1491.7802739999897
734,SOLARINDS,-0.09578251118325048,255.09179925001808
735,DYNAMATECH,-0.09630809705958923,2037.4910579998977
736,NIACL,-0.09650853030319707,-1711.3444772500225
737,ADROITINFO,-0.09731723561989651,4.699486250014161
738,SHARDACROP,-0.1026419315315776,-1486.4769850000448
739,HINDPETRO,-0.10327661137998104,699.4911217500921
740,RAMCOIND,-0.1042981534119203,1388.9718872500089
741,VISHNU,-0.10465178017679078,-162.05995900006383
742,INDIANB,-0.10495911788355564,-2377.004934750017
743,GOCLCORP,-0.10642265927211016,-2341.5819062499795
744,THERMAX,-0.10725160406388143,-2438.316416500049
745,NAUKRI,-0.10805491775334568,1650.0884607499465
746,NEWGEN,-0.10854975452110212,1110.1861819999758
747,SOLARA,-0.10991550272000228,831.7529057500651
748,EMAMILTD,-0.11590852002684676,1473.7778255000303
749,20MICRONS,-0.11731244138177721,-7931.927755500161
750,JOCIL,-0.11796366655846377,-83.88115424994612
751,LINDEINDIA,-0.11896274365159505,-3097.27895550002
752,ZENTEC,-0.12414555085408026,-1004.8256082499283
753,STAMPEDE,-0.12514953303148815,-2514.600677499984
754,VIPULLTD,-0.12617074191668454,-2740.425730750052
755,SANCO,-0.126250357817427,-6412.49542000005
756,INDOTECH,-0.1282399212699645,-6304.418010000023
757,RML,-0.13156477772323466,-6558.05904925002
758,GODFRYPHLP,-0.13494835239053973,-199.64315149998583
759,LGBBROSLTD,-0.13756464601134957,-8770.172231249875
760,INGERRAND,-0.13791062985303668,-1672.6605357500084
761,IEX,-0.1399725226709933,-3615.1692640000983
762,CUPID,-0.14207845991637277,-3070.740033749971
763,LUXIND,-0.14292753252985604,-4575.755381000112
764,BRITANNIA,-0.14358948473568278,2014.7128229999944
765,SHARDAMOTR,-0.14531588944196558,-958.3741817501286
766,IRCON,-0.14650348507395666,1712.159830249977
767,PANACEABIO,-0.14654954479979967,1906.7001494999422
768,TATACONSUM,-0.14672464045915257,-1590.0343802499556
769,TALWALKARS,-0.14789073106136105,-219.67449974997726
770,KSL,-0.14804127398789274,-3705.63605299998
771,EDUCOMP,-0.14935750987298424,-8331.748207499972
772,ZYDUSWELL,-0.15148172522493333,945.312111750085
773,HOVS,-0.1526002675927868,-15841.958237500046
774,JBFIND,-0.15326596041900928,-4598.459336249973
775,INSECTICID,-0.15469112116569733,-5955.040525499993
776,EXCELINDUS,-0.15530417449325443,-5354.86494225006
777,BALKRISHNA,-0.1563091331305263,-5319.410649999976
778,ZEEL,-0.15662967854660714,-1085.2845005000127
779,CENTURYTEX,-0.15704468597161714,-9965.150195750015
780,TATACHEM,-0.16234681824407096,-5952.1495579999755
781,CREATIVE,-0.1626155960545677,-1120.180345750021
782,INFIBEAM,-0.1626641563039828,-4676.278019250123
783,DANGEE,-0.16699760160153485,-168.02532250000513
784,IDFCFIRSTB,-0.16733600916629127,-982.9459412499855
785,RGL,-0.17234223924058187,-4791.79379250003
786,DIAMONDYD,-0.17506544388770137,216.59252974993433
787,JINDALPHOT,-0.17755373491204388,-8192.894967499946
788,GOKEX,-0.17802521659323234,-1962.040961250037
789,CSBBANK,-0.18004140046900824,-1275.0406112499331
790,TATASTLLP,-0.18049409465590474,-3029.432554499974
791,NETWORK18,-0.18268638804774712,-3089.9231512501137
792,GREENPLY,-0.18377639447256797,991.1586382500536
793,RCOM,-0.18547482754081077,-15478.633259999973
794,IMFA,-0.18591511037346595,-2624.3610027500254
795,RPOWER,-0.1898284701048609,-17574.779216250085
796,QUESS,-0.1936397957886893,135.16282124991994
797,SHILPAMED,-0.19534237372812757,1356.511304749918
798,SCHAEFFLER,-0.195480830884974,1146.9912529999856
799,BHARATRAS,-0.19626432323042567,-1581.500303750101
800,AAVAS,-0.19704406347349657,-1265.934939999992
801,CAREERP,-0.19810774810629078,-6268.906795249961
802,NRAIL,-0.1990460662575821,-10026.20694800005
803,METALFORGE,-0.2015667956176233,-7512.415319999956
804,UGARSUGAR,-0.201604921024893,-2130.1671252500673
805,FILATEX,-0.2021925613389448,-3358.714541500027
806,TV18BRDCST,-0.20239290357417267,-5621.002472499924
807,GABRIEL,-0.20439608285138944,-4614.735826999968
808,DENORA,-0.20508569488428527,-1033.5983112499962
809,APCOTEXIND,-0.20530370118227464,-5701.250817749911
810,PFIZER,-0.20893886868792447,-937.5979072501359
811,BLISSGVS,-0.21092324157938683,-4479.467861250014
812,POWERMECH,-0.21106975543987713,-10312.616615500097
813,JINDALSAW,-0.2125335672132999,-10304.316471749975
814,RSYSTEMS,-0.21289803144510283,-9377.229433249988
815,PRAKASH,-0.2159451632257675,-4902.201729249937
816,INDRAMEDCO,-0.21674426390709003,-3038.4508939999214
817,GOKULAGRO,-0.21865519169404943,-3979.264251249915
818,HBLPOWER,-0.21877626126118346,-11207.47242025008
819,SUPERHOUSE,-0.22052501602536262,-1522.493255999987
820,FMNL,-0.22144874797497566,-5812.3112037500105
821,LIBERTSHOE,-0.22524121128408175,-3753.4408757499623
822,DBL,-0.2264401230406093,-3298.0660462501546
823,RESPONIND,-0.227782298374803,567.8939235000289
824,SADBHIN,-0.22836802917036306,-7785.118959999934
825,KKCL,-0.23122089136792642,-313.8495755000331
826,ELGIRUBCO,-0.23773809320797631,-552.1027082500805
827,KIRIINDUS,-0.24192777787808586,-3856.045212999976
828,GEOJITFSL,-0.24221439389652605,-10069.38248050012
829,INDNIPPON,-0.2445504977005257,-9176.841027250048
830,GFLLIMITED,-0.2454290681353279,-7542.301101499965
831,3MINDIA,-0.24599427979214744,-2094.7441999999864
832,DEEPENR,-0.24649628245000194,-5943.651691250023
833,SHEMAROO,-0.25085855300438464,-4483.8654572501255
834,RUSHIL,-0.25124886983170136,-1831.8691812500329
835,JETAIRWAYS,-0.2525929766813623,-11091.747707499977
836,CORALFINAC,-0.255861853989217,-11043.217807750101
837,BEL,-0.25734656506417913,-5086.782846249975
838,KOTAKBANK,-0.2577386161449525,-2651.295471750025
839,AHLUCONT,-0.2621263543616338,-7779.863617000039
840,JPINFRATEC,-0.2634844816025781,-12715.038746250037
841,MAGADSUGAR,-0.26604931452781155,-14919.704630499924
842,STAR,-0.26658310048203065,-12491.008154250041
843,KIRLOSENG,-0.27019370622195105,-4436.348710249964
844,SIYSIL,-0.27019610495895374,-13888.583572250063
845,SALZERELEC,-0.2739828418763796,-2032.9885015000473
846,HLVLTD,-0.27849393229111064,-17495.737173750094
847,JINDRILL,-0.27921985859567877,-9998.426146250029
848,BCG,-0.2800230793283809,-10274.219551000002
849,GTL,-0.28025309063792564,-6265.2981400000135
850,TVSSRICHAK,-0.28365382829598634,-6509.386388000028
851,AVANTIFEED,-0.2876673209163796,-1686.514966000017
852,GANESHHOUC,-0.2895078980369154,-6176.558036250019
853,STERTOOLS,-0.29167211294327755,-6422.660102500027
854,CEATLTD,-0.29263147121949956,-12024.14259225005
855,JAMNAAUTO,-0.29809412803262886,-4233.598718000023
856,RKFORGE,-0.2987980637909827,-14545.915008750017
857,IGARASHI,-0.29981377279505794,-6937.845768750005
858,MAITHANALL,-0.30300708221129413,-2258.1242087499413
859,LYKALABS,-0.3087751169416478,-12677.895654999971
860,5PAISA,-0.3089840152525069,-10005.803022000051
861,ORIENTCEM,-0.31064480612215917,-7959.284834000078
862,ZUARI,-0.3108079036857669,-10408.132575000054
863,CINELINE,-0.3187455970211769,-9045.559759999931
864,GOACARBON,-0.31937724815932567,-9472.68985900005
865,APCL,-0.32190127025369825,-12834.41062699999
866,VISHWARAJ,-0.3241413082497565,-2205.4384812500502
867,CENTRALBK,-0.3290813115459815,-9984.957393750024
868,EKC,-0.33123015039168596,-12142.990316749958
869,IBREALEST,-0.3333030936197376,-14066.727401249882
870,SOTL,-0.33398133288152376,-9747.757514249999
871,SYMPHONY,-0.336050682089865,-13857.406626749987
872,SREINFRA,-0.33945898660598517,-27422.86509275
873,TGBHOTELS,-0.3415801545473516,-23332.013190000012
874,VIPIND,-0.34420920450448317,-4906.690841249903
875,KSCL,-0.3449194625981519,-7430.672587250039
876,SPARC,-0.348643728516306,-4025.4261525000184
877,MTNL,-0.3510661915936854,-4271.399805000125
878,NILKAMAL,-0.3549690660806844,-4942.136662249948
879,AEGISCHEM,-0.3593809327795522,-4824.105296749985
880,ASTRAMICRO,-0.36232719876865416,-5972.612828500045
881,COFFEEDAY,-0.36345707259887244,-3760.5470100000675
882,FINCABLES,-0.3634594953421591,-3362.9587510000274
883,JYOTISTRUC,-0.36818961127699495,-9336.478185000014
884,GAYAPROJ,-0.36917858563331685,-6062.8792812500615
885,CENTRUM,-0.36956949379577975,-20715.042597250052
886,WENDT,-0.37214920595581136,-5139.069969249977
887,KANORICHEM,-0.37242170183331863,-6575.841297750056
888,TRIVENI,-0.37280191851309463,-11183.957398500032
889,MUTHOOTCAP,-0.3778656268899823,-6291.655159999995
890,RPGLIFE,-0.3814523289555042,-10900.48852150004
891,DOLLAR,-0.38233357692313114,-7393.362127250046
892,JINDWORLD,-0.382870585565589,-9292.92478875001
893,REDINGTON,-0.3848593461658758,-6529.967115749983
894,USHAMART,-0.3862435528969211,-5388.706882249971
895,VOLTAMP,-0.389380085903099,-9757.752999750024
896,ROLTA,-0.39030406097770665,-17271.93283875016
897,BAJAJHLDNG,-0.40220511750497373,-7843.825020499979
898,DATAMATICS,-0.40401226749868063,-12033.314986249898
899,SMLISUZU,-0.40668076506068784,-9158.581886250118
900,EQUITAS,-0.4098392996134563,-18492.271206749996
901,SOUTHBANK,-0.41061265723591966,-1413.9849797500647
902,AFFLE,-0.41091186779008393,-10969.371984500016
903,RANASUG,-0.4139345286497687,-21425.649061249962
904,VINATIORGA,-0.41470535130190395,-8510.11783149997
905,SAKHTISUG,-0.41492899353615764,-21803.101737500037
906,VIMTALABS,-0.41772826831367704,-14093.795502999972
907,MCLEODRUSS,-0.4221600693636469,-10951.803820500063
908,BIRLAMONEY,-0.42843787015424456,-13219.44589875004
909,SANWARIA,-0.42990206649038615,-8127.991360000073
910,TATAMETALI,-0.4307055027270861,-10271.469552500057
911,IFBAGRO,-0.4308952084316157,-10418.386396250047
912,STARPAPER,-0.43650278885787264,-14123.910231250018
913,ACE,-0.4374669469763516,-16527.605424499896
914,PGHH,-0.4376467585314165,-3432.0260867500765
915,IGPL,-0.43808985284108803,-2934.8897224999528
916,KITEX,-0.44560541976905943,-3111.457345999981
917,HCG,-0.44567789932865043,-11262.490961250063
918,MAHSCOOTER,-0.4483423335836216,-8233.013292750009
919,DFMFOODS,-0.44914239357432034,-13972.17967725001
920,JUSTDIAL,-0.4501960750523619,-3398.0961737499892
921,HIKAL,-0.4529241622026713,-7844.802462500069
922,NECCLTD,-0.4533408039822562,-26232.968953750053
923,NILAINFRA,-0.4534631015849253,-19250.331906250023
924,BUTTERFLY,-0.4584584247212244,-8073.234451500044
925,GAIL,-0.45854630414313907,-16374.193298499973
926,MRF,-0.4644693498516047,-2961.8054712500016
927,COALINDIA,-0.46455330018089713,-6621.482003750018
928,GMDCLTD,-0.4650183003908729,-10819.775704250016
929,JUBLINDS,-0.4657389785599218,-8063.092977500026
930,ARCHIES,-0.4675785597448989,-16633.113400000002
931,SUNDARMHLD,-0.4711658920669577,-13099.762988750052
932,AGARIND,-0.47180987998210877,-14861.801764250078
933,BRIGADE,-0.4724504655995507,-8905.309709749941
934,SNOWMAN,-0.4746811184710083,-12242.284484249947
935,JAGRAN,-0.47765841753354366,-4968.706554250064
936,PREMEXPLN,-0.4796143741098085,-14243.958951249937
937,TATAMOTORS,-0.4837544665333654,-10857.887776249932
938,SOMANYCERA,-0.48757799246337785,-2040.8838969999633
939,JWL,-0.48936713756715167,-2645.0889374999388
940,RSSOFTWARE,-0.4902134525300582,-22643.09629000006
941,SINTEX,-0.4914838804892339,-20476.873281250097
942,BALLARPUR,-0.49174608540619463,-16653.278576249984
943,MURUDCERA,-0.4918360651713262,-18712.207057499938
944,BGRENERGY,-0.49441333003688287,-22851.678138750125
945,DCMSHRIRAM,-0.49773927945174157,-10701.97464474995
946,RBLBANK,-0.5007104917884814,-15055.069692750127
947,HDFC,-0.5007248904625415,-9134.354418499948
948,PUNJLLOYD,-0.5011945517734238,-27113.761437500012
949,SHREYAS,-0.5032175349293607,-16244.92876099993
950,PNB,-0.5060335528585909,-13973.770625750069
951,ORIENTPPR,-0.5063782331912934,-11423.499904499986
952,JAGSNPHARM,-0.5066573113704347,-14039.959152000083
953,KRIDHANINF,-0.5093989112419045,-36700.90219425005
954,ASHOKLEY,-0.510489903346342,-6438.452801000021
955,PITTIENG,-0.5123997899646484,-15142.188292250037
956,KECL,-0.5130235355435853,-19265.101876250163
957,SUMEETINDS,-0.5143406866789179,-19212.175609000013
958,VARROC,-0.514569953500942,-10394.163141749843
959,ALBERTDAVD,-0.5192706334836084,-18319.077530750073
960,TVSELECT,-0.5213577766611213,-17719.761059750002
961,PNCINFRA,-0.5213874014250067,-17466.13859250002
962,GRAPHITE,-0.5240145213503774,-24018.45186699998
963,ARVIND,-0.5248694989469462,-21305.714594000077
964,DISHTV,-0.5275043820257533,-23964.33192550004
965,MUKANDLTD,-0.5299674668757929,-16834.603717749982
966,HINDOILEXP,-0.5305254895198094,-16717.946986250026
967,KALPATPOWR,-0.5306097175266079,-21591.17930075001
968,MAHASTEEL,-0.5319122947869774,-14214.44660625016
969,KAMDHENU,-0.5337103950289277,-10920.026463750037
970,TWL,-0.5389963909189488,-24433.505444499984
971,MRPL,-0.5437385558786356,-5380.828578999994
972,WALCHANNAG,-0.5467002655398322,-16297.709773749986
973,JHS,-0.5564034476988748,-26228.52681250006
974,DIAPOWER,-0.5571858885559532,-12666.95674999994
975,UNOMINDA,-0.558681642786277,-3165.2251762499072
976,OLECTRA,-0.5597020080352062,-20406.492138500093
977,SABTN,-0.5638547799679047,-20746.861121250025
978,BURNPUR,-0.5642833315274413,-20417.284086250074
979,ZENSARTECH,-0.5673072903024852,-9437.344035499962
980,CANBK,-0.5731098722658726,-11876.694863249955
981,DCW,-0.5787887366577331,-10911.577723749928
982,VASCONEQ,-0.5806839616243338,-4918.874063750089
983,GNA,-0.5871416933357436,-13122.978724250046
984,SUZLON,-0.5880041188243184,-21743.132796250065
985,ASHIANA,-0.5942251782694996,-12828.898936500074
986,SSWL,-0.5968084382626909,-4903.401512500073
987,SKIPPER,-0.6034821783359317,-29201.784004500078
988,UNICHEMLAB,-0.6122024131468777,-492.1616994999931
989,HITECHGEAR,-0.6126491565677199,-26288.24650350005
990,RMCL,-0.6151839159176598,-12119.030618749981
991,LUMAXIND,-0.6157809322280463,-8636.047765750016
992,KDDL,-0.6257864508999119,-7446.207403499968
993,COFORGE,-0.6281860404425575,-21174.85464525003
994,MUTHOOTFIN,-0.6330078767271125,-5941.1570257500425
995,THOMASCOOK,-0.6340538005298315,-11722.157824500086
996,BLKASHYAP,-0.6424338160034259,-19978.31356499996
997,HINDCOMPOS,-0.649414842575914,-10809.30118275006
998,KIOCL,-0.6528064308322615,-7999.443220250076
999,PEL,-0.6542337130469513,-10637.960951250017
1000,TRIGYN,-0.6682062888060673,-15949.013624000043
1001,GTPL,-0.6735318591176416,-6626.146954250027
1002,JPASSOCIAT,-0.6746400500315676,-13679.887705000074
1003,INDUSINDBK,-0.6748073837284191,-4712.518901250078
1004,NAVKARCORP,-0.6756321733128904,-8421.302547500018
1005,FLUOROCHEM,-0.6869637164295413,-5078.796360999942
1006,DAAWAT,-0.6881926226871082,-22595.28815500003
1007,ABAN,-0.691283029440901,-13813.297251250042
1008,SAKSOFT,-0.6922632970519795,-22069.67371875004
1009,TEXMOPIPES,-0.698319120897836,-20322.803139999945
1010,TIMKEN,-0.6990124562381892,-12845.53045900003
1011,INDIAGLYCO,-0.7002083152426455,-25607.093829500067
1012,GPTINFRA,-0.7016001890237309,-20992.351181000136
1013,NESCO,-0.7031300927436681,-8168.097582000031
1014,KAYA,-0.704527316972658,-13235.209261250056
1015,JKTYRE,-0.707030004775015,-21726.763830749987
1016,DHANBANK,-0.7095124978186058,-13897.747222500038
1017,KRBL,-0.7095384318022923,-11750.09664624995
1018,BBOX,-0.7103494036577878,-12561.500701250014
1019,WONDERLA,-0.7107944212104729,-6595.323556750067
1020,AUTOAXLES,-0.7119125585191348,-17115.453880999994
1021,RELCAPITAL,-0.7145185035693066,-34368.332297249945
1022,OMINFRAL,-0.7176773728318877,-18325.876195500066
1023,BARTRONICS,-0.7249800869189258,-27253.146731250104
1024,ARSSINFRA,-0.7254334549596644,-16011.003031250046
1025,SHREYANIND,-0.7270542561920906,-15214.217422000074
1026,SMSPHARMA,-0.7505647627167424,-14469.501730500037
1027,CCL,-0.7519809008686648,-12928.405094499962
1028,RUBYMILLS,-0.7527740153273406,-21579.180885500027
1029,UNITECH,-0.7574118822939007,-24652.177966250034
1030,SUVEN,-0.7589806926344843,-56710.345130249974
1031,YAARI,-0.7613462878414119,-34811.5279237501
1032,NCC,-0.7630891093805455,-29817.992365250044
1033,HONDAPOWER,-0.7647324760753019,-10588.96502950009
1034,IOC,-0.7652832645608648,-1256.5337370000343
1035,ANDHRAPAP,-0.7724525884015732,-33902.327899000054
