,open_dt,close_dt,symbol,amount,buy,sell,long,pnl,rt_returns,duration,returns
16,2018-09-27 09:17:00+05:30,2018-09-27 15:16:00+05:30,BANKNIFTY20181025FUT,50.0,25029.95,25319.94,False,14499.499999999898,0.011585720307072046,0 days 05:59:00,0.034803050426942296
17,2018-09-28 09:17:00+05:30,2018-10-01 11:30:00+05:30,NIFTY20181025FUT,50.0,10871.12,11086.78,False,10782.999999999993,0.01983788238930302,3 days 02:13:00,0.09065187113171759
18,2018-10-03 09:17:00+05:30,2018-10-04 09:17:00+05:30,NIFTY20181025FUT,50.0,10788.56,11001.6,False,10652.000000000044,0.019746842952164226,1 days 00:00:00,
19,2018-10-05 09:17:00+05:30,2018-10-05 15:13:00+05:30,NIFTY20181025FUT,50.0,10362.07,10555.89,False,9690.999999999985,0.018704756868077488,0 days 05:56:00,0.023334358464947177
20,2018-09-27 15:16:00+05:30,2018-10-05 15:17:00+05:30,BANKNIFTY20181025FUT,50.0,24405.98,25161.32,False,37767.00000000001,0.03094897234202438,8 days 00:01:00,
21,2018-10-08 09:17:00+05:30,2018-10-10 10:02:00+05:30,NIFTY20181025FUT,50.0,10435.04,10313.99,False,-6052.500000000055,-0.011600338858308265,2 days 00:45:00,-0.0125359716625941
22,2018-10-11 09:17:00+05:30,2018-10-12 09:17:00+05:30,BANKNIFTY20181025FUT,50.0,24702.94,25246.55,True,27180.50000000003,0.022005882700601654,1 days 00:00:00,0.05304076031340859
23,2018-10-11 09:17:00+05:30,2018-10-12 09:21:00+05:30,NIFTY20181025FUT,50.0,10214.49,10406.47,True,9598.999999999978,0.018794868857867554,1 days 00:04:00,0.018731747327989087
24,2018-10-15 09:17:00+05:30,2018-10-17 09:17:00+05:30,NIFTY20181025FUT,50.0,10468.44,10688.01,True,10978.499999999985,0.020974471841076578,2 days 00:00:00,0.02048206059921307
25,2018-10-22 09:17:00+05:30,2018-10-22 15:14:00+05:30,NIFTY20181025FUT,50.0,10214.74,10351.03,False,6814.500000000044,0.013342483509125135,0 days 05:57:00,-0.03057150667295213
26,2018-10-15 09:17:00+05:30,2018-10-23 09:17:00+05:30,BANKNIFTY20181025FUT,50.0,25243.0,24915.27,True,-16386.499999999978,-0.012983005189557483,8 days 00:00:00,0.01327941644072635
27,2018-10-24 09:17:00+05:30,2018-10-25 10:44:00+05:30,NIFTY20181025FUT,50.0,10082.97,10248.5,False,8276.500000000033,0.016416789894247497,1 days 01:27:00,0.015446255699032012
28,2018-10-24 09:17:00+05:30,2018-10-25 15:16:00+05:30,BANKNIFTY20181129FUT,50.0,24803.96,25203.71,False,19987.5,0.016116378191224304,1 days 05:59:00,0.037302245609182764
29,2018-10-25 15:16:00+05:30,2018-10-26 14:15:00+05:30,BANKNIFTY20181129FUT,50.0,24631.38,24913.02,False,14081.99999999997,0.011434194917215333,0 days 22:59:00,0.02524062161331015
30,2018-10-26 09:17:00+05:30,2018-10-29 15:02:00+05:30,NIFTY20181129FUT,50.0,10264.05,10111.03,False,-7650.999999999931,-0.014908345146408935,3 days 05:45:00,
31,2018-10-31 09:17:00+05:30,2018-10-31 15:07:00+05:30,NIFTY20181129FUT,50.0,10264.0,10396.72,True,6635.999999999967,0.012930631332813655,0 days 05:50:00,-0.058425775851489226
32,2018-10-30 09:17:00+05:30,2018-11-02 09:21:00+05:30,BANKNIFTY20181129FUT,50.0,25641.18,25003.35,False,-31891.500000000087,-0.024875220251174154,3 days 00:04:00,0.012448438449759656
33,2018-11-01 09:17:00+05:30,2018-11-02 14:00:00+05:30,NIFTY20181129FUT,50.0,10430.19,10623.92,True,9686.499999999978,0.018573966533687265,1 days 04:43:00,0.018257664817056703
34,2018-11-06 09:17:00+05:30,2018-11-19 14:40:00+05:30,NIFTY20181129FUT,50.0,10597.07,10756.85,True,7989.000000000033,0.015077752624074452,13 days 05:23:00,0.015128923367373063
35,2018-11-09 09:17:00+05:30,2018-11-27 10:50:00+05:30,BANKNIFTY20181129FUT,50.0,25707.64,26423.76,True,35805.99999999995,0.027856310419781784,18 days 01:33:00,
36,2018-12-13 09:17:00+05:30,2018-12-24 14:50:00+05:30,NIFTY20181227FUT,50.0,10825.31,10671.87,True,-7671.9999999999345,-0.014174189930819411,11 days 05:33:00,-0.01341250815685728
37,2018-12-26 09:17:00+05:30,2018-12-27 09:17:00+05:30,NIFTY20181227FUT,50.0,10825.16,10614.88,False,-10514.000000000033,-0.019425117042150015,1 days 00:00:00,-0.0021197427190028143
38,2018-12-13 09:17:00+05:30,2018-12-27 15:16:00+05:30,BANKNIFTY20190131FUT,50.0,26888.88,26864.63,True,-1212.5,-0.0009018598022677032,14 days 05:59:00,-0.018973770918226083
39,2018-12-31 09:17:00+05:30,2019-01-02 13:37:00+05:30,NIFTY20190131FUT,50.0,10965.14,10791.79,True,-8667.499999999927,-0.015809191674707165,2 days 04:20:00,0.05019846341239894
40,2018-12-27 15:16:00+05:30,2019-01-08 15:14:00+05:30,BANKNIFTY20190131FUT,50.0,27021.6,27590.48,True,28444.00000000005,0.0210527873997099,11 days 23:58:00,-0.01497393869542507
41,2019-01-09 09:17:00+05:30,2019-01-25 15:00:00+05:30,BANKNIFTY20190131FUT,50.0,27747.5,27124.32,True,-31159.000000000015,-0.022458960266690704,16 days 05:43:00,0.016663484875510677
42,2019-01-07 09:17:00+05:30,2019-01-28 13:35:00+05:30,NIFTY20190131FUT,50.0,10671.08,10862.48,False,9569.999999999982,0.017936328843940787,21 days 04:18:00,-0.054930978667338766
43,2019-01-29 09:17:00+05:30,2019-01-31 15:02:00+05:30,NIFTY20190131FUT,50.0,10837.77,10642.47,False,-9765.000000000055,-0.018020312296717966,2 days 05:45:00,-0.021126089944217188
44,2019-01-28 09:17:00+05:30,2019-01-31 15:16:00+05:30,BANKNIFTY20190228FUT,50.0,27302.16,27063.94,False,-11911.000000000058,-0.008725316971257994,3 days 05:59:00,-0.017337415742867172
45,2019-02-01 09:17:00+05:30,2019-02-06 13:10:00+05:30,NIFTY20190228FUT,50.0,10885.23,11061.79,True,8828.000000000065,0.01622014417701797,5 days 03:53:00,0.04927376161771567
46,2019-02-11 09:17:00+05:30,2019-02-15 09:59:00+05:30,NIFTY20190228FUT,50.0,10722.09,10907.37,False,9264.000000000033,0.017280213092783277,4 days 00:42:00,
47,2019-02-21 09:17:00+05:30,2019-02-27 09:33:00+05:30,NIFTY20190228FUT,50.0,10904.18,10748.05,False,-7806.500000000051,-0.014318362316102725,6 days 00:16:00,0.016846786712751707
48,2019-01-31 15:16:00+05:30,2019-02-28 15:16:00+05:30,BANKNIFTY20190328FUT,50.0,26792.66,27324.53,False,26593.49999999995,0.019851332417161974,28 days 00:00:00,-0.013872823042808034
49,2019-03-01 09:17:00+05:30,2019-03-06 09:17:00+05:30,NIFTY20190328FUT,50.0,11063.11,10892.77,False,-8517.000000000007,-0.015397117085521174,5 days 00:00:00,-0.06727749863043417
50,2019-02-28 15:16:00+05:30,2019-03-06 09:17:00+05:30,BANKNIFTY20190328FUT,50.0,27700.04,26957.96,False,-37104.00000000009,-0.026789853011042645,5 days 18:01:00,
51,2019-03-06 09:17:00+05:30,2019-03-12 09:17:00+05:30,NIFTY20190328FUT,50.0,11063.11,11267.7,True,10229.500000000007,0.018492991572894073,6 days 00:00:00,0.019462508657719906
52,2019-03-06 09:17:00+05:30,2019-03-12 13:15:00+05:30,BANKNIFTY20190328FUT,50.0,27700.04,28403.32,True,35163.99999999994,0.02538913301208225,6 days 03:58:00,0.0669025518783969
53,2019-03-12 09:17:00+05:30,2019-03-15 12:32:00+05:30,NIFTY20190328FUT,50.0,11272.2,11458.71,True,9325.49999999992,0.016546015862032113,3 days 03:15:00,0.016419110277368115
54,2019-03-14 09:17:00+05:30,2019-03-18 09:34:00+05:30,BANKNIFTY20190328FUT,50.0,29042.81,29824.03,True,39060.999999999876,0.02689891232976415,4 days 00:17:00,0.06561565927846406
55,2019-03-19 09:17:00+05:30,2019-03-28 15:16:00+05:30,BANKNIFTY20190425FUT,50.0,29720.89,30419.11,True,34911.00000000006,0.023492567012629875,9 days 05:59:00,0.0026590929326090478
56,2019-03-18 09:17:00+05:30,2019-03-28 15:16:00+05:30,NIFTY20190425FUT,50.0,11534.56,11567.49,True,1646.5000000000146,0.0028548986697368856,10 days 05:59:00,0.05598290227546269
57,2019-03-28 15:16:00+05:30,2019-03-29 09:17:00+05:30,NIFTY20190425FUT,50.0,11672.43,11674.66,True,111.49999999997817,0.00019104847919409785,0 days 18:01:00,0.0001735322374883734
58,2019-03-28 15:16:00+05:30,2019-03-29 09:17:00+05:30,BANKNIFTY20190425FUT,50.0,30556.11,30525.34,True,-1538.5000000000218,-0.0010069999093471138,0 days 18:01:00,-0.0023944336087526326
59,2019-03-29 09:17:00+05:30,2019-04-08 14:23:00+05:30,BANKNIFTY20190425FUT,50.0,30537.56,29886.02,True,-32577.000000000044,-0.021335692832040308,10 days 05:06:00,
60,2019-04-10 09:17:00+05:30,2019-04-25 15:16:00+05:30,BANKNIFTY20190530FUT,50.0,29558.01,30242.95,False,34247.00000000012,0.023172737271555235,15 days 05:59:00,-0.007069653934297726
61,2019-04-01 09:17:00+05:30,2019-04-25 15:16:00+05:30,NIFTY20190530FUT,50.0,11731.35,11639.27,True,-4603.999999999996,-0.007849054030439798,24 days 05:59:00,0.0550036188324221
62,2019-04-25 15:16:00+05:30,2019-05-07 15:02:00+05:30,NIFTY20190530FUT,50.0,11728.95,11544.69,True,-9213.000000000011,-0.015709846149911135,11 days 23:46:00,-0.014711506448360043
63,2019-04-25 15:16:00+05:30,2019-05-08 09:17:00+05:30,BANKNIFTY20190530FUT,50.0,29316.56,29773.99,False,22871.500000000015,0.01560312669699311,12 days 18:01:00,0.03652167803469734
64,2019-05-08 09:17:00+05:30,2019-05-09 13:54:00+05:30,NIFTY20190530FUT,50.0,11302.21,11480.7,False,8924.50000000008,0.015792486602177944,1 days 04:37:00,0.013162826561290624
65,2019-05-10 09:17:00+05:30,2019-05-20 09:17:00+05:30,NIFTY20190530FUT,50.0,11670.18,11358.98,False,-15560.000000000036,-0.026666255361956777,10 days 00:00:00,-0.07118353950670207
66,2019-05-08 09:17:00+05:30,2019-05-20 09:17:00+05:30,BANKNIFTY20190530FUT,50.0,30270.1,29304.84,False,-48262.99999999992,-0.03188823294273882,12 days 00:00:00,
67,2019-05-21 09:17:00+05:30,2019-05-21 14:37:00+05:30,NIFTY20190530FUT,50.0,11862.82,11715.56,True,-7363.000000000011,-0.01241357451263698,0 days 05:20:00,-0.012607715877597129
68,2019-05-22 09:17:00+05:30,2019-05-23 09:23:00+05:30,NIFTY20190530FUT,50.0,11714.34,11953.41,True,11953.499999999985,0.02040832005900458,1 days 00:06:00,0.07327646248348382
69,2019-05-21 09:17:00+05:30,2019-05-23 10:45:00+05:30,BANKNIFTY20190530FUT,50.0,30869.12,31725.0,True,42794.00000000005,0.027726090021354708,2 days 01:28:00,0.01854397231387336
70,2019-05-28 09:17:00+05:30,2019-05-30 15:16:00+05:30,BANKNIFTY20190627FUT,50.0,31606.27,31528.69,True,-3879.0000000000873,-0.0024545762597105495,2 days 05:59:00,-0.006159563174387154
71,2019-05-30 15:16:00+05:30,2019-05-31 12:02:00+05:30,BANKNIFTY20190627FUT,50.0,31597.87,31207.96,True,-19495.499999999993,-0.012339755812654457,0 days 20:46:00,-0.03142995637014868
72,2019-06-06 09:17:00+05:30,2019-06-07 09:31:00+05:30,BANKNIFTY20190627FUT,50.0,30721.14,31522.04,False,40045.00000000007,0.026069996100405175,1 days 00:14:00,0.06068690667826798
73,2019-06-13 09:17:00+05:30,2019-06-18 14:54:00+05:30,NIFTY20190627FUT,50.0,11676.28,11889.62,False,10667.000000000007,0.018271230220583967,5 days 05:37:00,0.01571459618010534
74,2019-06-20 09:17:00+05:30,2019-06-20 15:04:00+05:30,NIFTY20190627FUT,50.0,11850.37,11710.71,False,-6983.000000000084,-0.01178528602904396,0 days 05:47:00,-0.027293927386220048
75,2019-06-24 09:17:00+05:30,2019-06-27 11:12:00+05:30,NIFTY20190627FUT,50.0,11903.43,11775.29,False,-6406.999999999971,-0.010764964384215257,3 days 01:55:00,-0.010342671532940896
76,2019-06-13 09:17:00+05:30,2019-06-27 15:16:00+05:30,BANKNIFTY20190725FUT,50.0,31281.26,30910.72,False,-18526.99999999986,-0.011845430778683379,14 days 05:59:00,-0.009634036529283187
77,2019-06-27 15:16:00+05:30,2019-07-04 09:19:00+05:30,BANKNIFTY20190725FUT,50.0,31571.36,31379.32,False,-9602.000000000044,-0.006082728143481968,6 days 18:03:00,-0.01500014395576611
78,2019-06-28 09:17:00+05:30,2019-07-08 09:17:00+05:30,NIFTY20190725FUT,50.0,11911.08,11728.7,True,-9118.99999999996,-0.015311793724834289,10 days 00:00:00,
79,2019-07-08 09:17:00+05:30,2019-07-08 14:20:00+05:30,NIFTY20190725FUT,50.0,11558.86,11728.7,False,8492.000000000007,0.014693490534533695,0 days 05:03:00,0.013002572907847062
80,2019-07-08 09:17:00+05:30,2019-07-10 12:45:00+05:30,BANKNIFTY20190725FUT,50.0,30461.89,31223.65,False,38088.0000000001,0.025006984136572027,2 days 03:28:00,0.05831865248634948
81,2019-07-17 09:17:00+05:30,2019-07-19 15:09:00+05:30,BANKNIFTY20190725FUT,50.0,29751.9,30561.14,False,40461.9999999999,0.027199607420030247,2 days 05:52:00,0.012652089536795547
82,2019-07-09 09:17:00+05:30,2019-07-22 09:29:00+05:30,NIFTY20190725FUT,50.0,11342.27,11510.55,False,8413.999999999942,0.01483653624891656,13 days 00:12:00,0.060838149787097145
83,2019-07-22 09:17:00+05:30,2019-07-25 15:16:00+05:30,BANKNIFTY20190829FUT,50.0,29032.91,29529.09,False,24809.000000000015,0.01709026067314645,3 days 05:59:00,0.03401660749215748
84,2019-07-24 09:17:00+05:30,2019-07-25 15:16:00+05:30,NIFTY20190829FUT,50.0,11250.1,11350.68,False,5028.999999999996,0.008940364974533554,1 days 05:59:00,0.006824230259326308
85,2019-07-25 15:16:00+05:30,2019-07-30 14:42:00+05:30,BANKNIFTY20190829FUT,50.0,28854.02,29197.06,False,17152.000000000044,0.011888811333741395,4 days 23:26:00,0.023668527025954286
86,2019-07-25 15:16:00+05:30,2019-07-30 14:43:00+05:30,NIFTY20190829FUT,50.0,11129.23,11299.29,False,8503.000000000065,0.015280482117810605,4 days 23:27:00,0.011733528760592953
87,2019-07-31 09:17:00+05:30,2019-08-05 09:17:00+05:30,BANKNIFTY20190829FUT,50.0,27816.96,28716.26,False,44964.99999999996,0.03232919772685438,5 days 00:00:00,0.0579543338151583
88,2019-07-31 09:17:00+05:30,2019-08-05 09:33:00+05:30,NIFTY20190829FUT,50.0,10867.17,11067.54,False,10018.50000000004,0.018438103020381645,5 days 00:16:00,0.012912609659227537
89,2019-08-06 09:17:00+05:30,2019-08-06 14:00:00+05:30,NIFTY20190829FUT,50.0,10997.55,10902.82,False,-4736.499999999978,-0.00861373669590041,0 days 04:43:00,-0.005715872032335265
90,2019-08-06 09:17:00+05:30,2019-08-08 15:20:00+05:30,BANKNIFTY20190829FUT,50.0,28275.8,27858.38,False,-20870.999999999913,-0.01476244703951783,2 days 06:03:00,-0.025186522788318243
91,2019-08-07 09:17:00+05:30,2019-08-09 09:20:00+05:30,NIFTY20190829FUT,50.0,11116.22,10959.41,False,-7840.4999999999745,-0.014106413870902113,2 days 00:03:00,-0.009935245213015592
92,2019-08-09 09:17:00+05:30,2019-08-13 14:40:00+05:30,BANKNIFTY20190829FUT,50.0,28344.72,27776.79,True,-28396.500000000015,-0.020036535905099795,4 days 05:23:00,
93,2019-08-13 09:17:00+05:30,2019-08-13 14:41:00+05:30,NIFTY20190829FUT,50.0,11091.57,10977.25,True,-5715.999999999985,-0.010306926792149326,0 days 05:24:00,-0.007630967582525604
94,2019-08-14 09:17:00+05:30,2019-08-22 14:05:00+05:30,NIFTY20190829FUT,50.0,10790.16,10955.36,False,8260.000000000036,0.015310245631204795,8 days 04:48:00,
95,2019-08-22 09:17:00+05:30,2019-08-23 09:17:00+05:30,BANKNIFTY20190829FUT,50.0,26727.24,27632.47,False,45261.49999999998,0.033869191132342866,1 days 00:00:00,0.058040701392090714
96,2019-08-23 09:17:00+05:30,2019-08-23 13:44:00+05:30,NIFTY20190829FUT,50.0,10861.52,10679.31,False,-9110.500000000047,-0.016775736729297643,0 days 04:27:00,
97,2019-08-23 09:17:00+05:30,2019-08-26 09:17:00+05:30,BANKNIFTY20190829FUT,50.0,27434.89,26716.56,False,-35916.499999999905,-0.026183082928344096,3 days 00:00:00,
98,2019-08-26 09:17:00+05:30,2019-08-26 10:05:00+05:30,BANKNIFTY20190829FUT,50.0,26911.58,27423.91,False,25616.499999999905,0.01903752956905533,0 days 00:48:00,0.03202258678372272
99,2019-08-26 09:17:00+05:30,2019-08-26 10:07:00+05:30,NIFTY20190829FUT,50.0,10766.35,10929.46,False,8155.499999999938,0.015149981191397155,0 days 00:50:00,0.010194999571161151
100,2019-08-27 09:17:00+05:30,2019-08-29 09:17:00+05:30,NIFTY20190829FUT,50.0,11082.52,10988.8,True,-4686.000000000058,-0.008456560421276132,2 days 00:00:00,-0.005996959364995024
101,2019-08-29 09:17:00+05:30,2019-08-29 09:52:00+05:30,NIFTY20190829FUT,50.0,10993.2,11001.45,True,412.5,0.0007504639231524943,0 days 00:35:00,-0.03343055292618028
102,2019-08-27 09:17:00+05:30,2019-08-29 10:43:00+05:30,BANKNIFTY20190829FUT,50.0,28028.05,27505.6,True,-26122.500000000036,-0.01864025503022867,2 days 01:26:00,0.000541599886853547
103,2019-09-05 09:17:00+05:30,2019-09-11 10:13:00+05:30,BANKNIFTY20190926FUT,50.0,27750.55,27289.49,False,-23052.999999999884,-0.01661444547945888,6 days 00:56:00,-0.030284689082994098
104,2019-09-12 09:17:00+05:30,2019-09-17 12:12:00+05:30,NIFTY20190926FUT,50.0,11084.27,10919.82,True,-8222.500000000036,-0.014836340146892914,5 days 02:55:00,-0.010950137687410872
105,2019-09-12 09:17:00+05:30,2019-09-17 14:07:00+05:30,BANKNIFTY20190926FUT,50.0,27940.64,27236.5,True,-35206.99999999997,-0.02520128386465018,5 days 04:50:00,-0.0468861657112402
106,2019-09-19 09:17:00+05:30,2019-09-20 10:58:00+05:30,NIFTY20190926FUT,50.0,10992.65,10815.19,False,-8872.999999999956,-0.01614351407531388,1 days 01:41:00,-0.012950980909454218
107,2019-09-24 09:17:00+05:30,2019-09-25 13:43:00+05:30,NIFTY20190926FUT,50.0,11602.22,11458.01,True,-7210.499999999956,-0.012429517799179737,1 days 04:26:00,-0.01063906230472729
108,2019-09-30 09:17:00+05:30,2019-10-01 10:08:00+05:30,BANKNIFTY20191031FUT,50.0,29043.76,29916.82,False,43653.000000000065,0.030060157500268605,1 days 00:51:00,0.059796316920561955
109,2019-09-30 09:17:00+05:30,2019-10-01 14:04:00+05:30,NIFTY20191031FUT,50.0,11357.32,11542.34,False,9251.000000000022,0.016290815086657806,1 days 04:47:00,0.012672112519921177
110,2019-10-09 09:17:00+05:30,2019-10-09 14:38:00+05:30,NIFTY20191031FUT,50.0,11298.36,11152.82,False,-7277.000000000044,-0.012881515547389255,0 days 05:21:00,-0.009782494035360582
111,2019-10-10 09:17:00+05:30,2019-10-11 10:51:00+05:30,BANKNIFTY20191031FUT,50.0,27950.69,28597.23,False,32327.000000000044,0.023131450422154188,1 days 01:34:00,0.04284640233430524
112,2019-10-14 09:17:00+05:30,2019-10-17 13:13:00+05:30,NIFTY20191031FUT,50.0,11332.27,11538.49,True,10310.999999999967,0.01819758971503497,3 days 03:56:00,0.013275393512868387
113,2019-10-14 09:17:00+05:30,2019-10-17 13:41:00+05:30,BANKNIFTY20191031FUT,50.0,28278.65,29094.13,True,40773.99999999998,0.02883730305371719,3 days 04:24:00,0.05249644991695248
114,2019-10-24 09:17:00+05:30,2019-10-31 09:17:00+05:30,NIFTY20191031FUT,50.0,11675.13,11874.92,True,9989.500000000044,0.017112443287569463,7 days 00:00:00,0.04942399028124147
115,2019-10-22 09:17:00+05:30,2019-10-31 09:17:00+05:30,BANKNIFTY20191031FUT,50.0,29299.71,30106.38,True,40333.500000000095,0.027531671815181853,9 days 00:00:00,0.012367842095137638
116,2019-10-31 09:17:00+05:30,2019-10-31 15:16:00+05:30,BANKNIFTY20191128FUT,50.0,30118.42,30077.53,True,-2044.499999999971,-0.0013576409386680782,0 days 05:59:00,-0.0023602149288252
117,2019-10-31 09:17:00+05:30,2019-10-31 15:16:00+05:30,NIFTY20191128FUT,50.0,11879.68,11881.02,True,67.00000000000728,0.00011279765111519381,0 days 05:59:00,7.734624613905983e-05
118,2019-10-31 15:16:00+05:30,2019-11-08 12:13:00+05:30,BANKNIFTY20191128FUT,50.0,30132.23,30938.46,True,40311.49999999998,0.02675640004075369,7 days 20:57:00,0.046536465690065226
119,2019-10-31 15:16:00+05:30,2019-11-25 15:11:00+05:30,NIFTY20191128FUT,50.0,11921.03,12096.03,True,8750.0,0.014679939568980198,24 days 23:55:00,0.010101188861443285
120,2019-11-19 09:17:00+05:30,2019-11-28 09:17:00+05:30,BANKNIFTY20191128FUT,50.0,31008.4,31903.67,True,44763.49999999984,0.028871854078249663,9 days 00:00:00,0.049164963893595655
121,2019-11-26 09:17:00+05:30,2019-11-28 15:16:00+05:30,NIFTY20191226FUT,50.0,12126.87,12147.57,True,1034.9999999999454,0.0017069532369027548,2 days 05:59:00,0.0010962366682395056
122,2019-12-02 09:17:00+05:30,2019-12-06 14:10:00+05:30,BANKNIFTY20191226FUT,50.0,31927.88,31383.72,True,-27207.999999999993,-0.017043411588868407,4 days 04:53:00,-0.01236111891202935
123,2019-11-28 15:16:00+05:30,2019-12-06 14:11:00+05:30,NIFTY20191226FUT,50.0,12188.24,11955.66,True,-11628.999999999996,-0.019082328539641483,7 days 22:55:00,-0.02930242701271933
124,2019-12-09 09:17:00+05:30,2019-12-13 12:17:00+05:30,BANKNIFTY20191226FUT,50.0,32053.81,31343.03,False,-35539.000000000124,-0.022174587045970588,4 days 03:00:00,-0.03901807943810466
125,2019-12-12 09:17:00+05:30,2019-12-17 14:28:00+05:30,NIFTY20191226FUT,50.0,11981.15,12255.05,True,13694.999999999982,0.0228609106805273,5 days 05:11:00,0.015588342105546202
126,2019-12-16 09:17:00+05:30,2019-12-26 15:16:00+05:30,BANKNIFTY20200130FUT,50.0,32165.68,32006.5,True,-7959.000000000015,-0.0049487528322112355,10 days 05:59:00,-0.00887774614069854
127,2019-12-26 15:16:00+05:30,2020-01-06 11:32:00+05:30,BANKNIFTY20200130FUT,50.0,32215.62,31493.7,True,-36095.99999999991,-0.02240900532102124,10 days 20:16:00,-0.04033191188000165
128,2020-01-23 09:17:00+05:30,2020-01-30 15:16:00+05:30,BANKNIFTY20200227FUT,50.0,30660.38,30697.91,False,1876.4999999999418,0.0012240552791582765,7 days 05:59:00,0.0023490952596997
129,2020-01-23 09:17:00+05:30,2020-01-30 15:16:00+05:30,NIFTY20200227FUT,50.0,12041.41,12114.63,False,3660.9999999999673,0.006080683242244833,7 days 05:59:00,0.004583020381433942
130,2020-01-30 15:16:00+05:30,2020-02-03 09:16:00+05:30,NIFTY20200227FUT,50.0,11695.74,12054.59,False,17942.50000000002,0.030682111606448192,3 days 18:00:00,0.021425592597799
131,2020-01-30 15:16:00+05:30,2020-02-03 09:16:00+05:30,BANKNIFTY20200227FUT,50.0,29978.24,30749.57,False,38566.499999999905,0.02572966258192603,3 days 18:00:00,0.04605323209825901
132,2020-02-06 09:17:00+05:30,2020-02-18 09:27:00+05:30,BANKNIFTY20200227FUT,50.0,31139.28,30523.84,True,-30771.999999999935,-0.019764105014630995,12 days 00:10:00,-0.03413244464450545
133,2020-02-06 09:17:00+05:30,2020-02-24 09:19:00+05:30,NIFTY20200227FUT,50.0,12120.47,11902.62,True,-10892.499999999927,-0.017973725441340026,18 days 00:02:00,-0.012082011350912318
134,2020-02-20 09:17:00+05:30,2020-02-27 15:16:00+05:30,BANKNIFTY20200326FUT,50.0,30195.04,30737.85,False,27140.499999999884,0.01797679353960113,7 days 05:59:00,
135,2020-02-27 09:17:00+05:30,2020-02-27 15:16:00+05:30,NIFTY20200326FUT,50.0,11636.43,11644.07,False,381.9999999999709,0.0006565587555632972,0 days 05:59:00,0.00041075877005186505
