date,net,cash,holdings,cost_basis,starting_cash,margin,mtm,realized,pnls,liquid_value,commissions,charges,day_pnl,gross_leverage,net_leverage,gross_exposure,net_exposure,long_exposure,short_exposure,longs_count,shorts_count,algo_returns,algo_cum_returns,algo_volatility,drawdown,sharpe,strategy_vol,benchmark,benchmark_returns,alpha,beta
2019-05-03 00:00:00+05:30,627992.0000,430651.8200,0.0000,0.0000,300000.0000,209727.7500,-12387.5700,357639.4000,327992.0000,627992.0000,17259.8300,0.0000,-12350.0000,3.3300,-1.4600,2090860.0000,-914640.0000,588110.0000,1502750.0000,1,1,-0.0193,1.0933,0.3944,-0.0357,2.1558,0.3676,329630.3942,-0.0009,0.0023416135295566253,-0.1638236450729191
2019-05-06 00:00:00+05:30,634987.0000,430651.8200,0.0000,0.0000,300000.0000,209727.7500,-5392.5700,357639.4000,334987.0000,634987.0000,17259.8300,0.0000,6995.0000,3.2600,-1.4300,2072855.0000,-907645.0000,582605.0000,1490250.0000,1,1,0.0111,1.1166,0.3936,-0.0249,2.0480,0.3661,326345.3220,-0.0100,0.003097866711274247,0.15322794143307242
2019-05-07 00:00:00+05:30,649334.9500,480402.7500,0.0000,0.0000,300000.0000,150677.5000,18254.7000,348426.6700,349334.9500,649334.9500,17346.4200,0.0000,14347.9500,2.2600,-2.2600,1470445.0000,-1470445.0000,0.0000,1470445.0000,0,1,0.0226,1.1644,0.3934,-0.0029,2.4231,0.3671,323614.7992,-0.0084,0.0032537278861895524,0.04738842173065079
2019-05-08 00:00:00+05:30,664453.1400,449498.3700,0.0000,0.0000,300000.0000,203927.7100,11027.0600,371298.2600,364453.1400,664453.1400,17872.1800,0.0000,15118.1900,3.0500,-3.0500,2028250.0000,-2028250.0000,0.0000,2028250.0000,0,2,0.0233,1.2148,0.3933,0.0000,2.7362,0.3689,319908.8887,-0.0115,0.003877242644832481,-0.033330319311005364
2019-05-09 00:00:00+05:30,678007.8700,515741.7900,0.0000,0.0000,300000.0000,146524.1900,15741.8900,380222.9300,378007.8700,678007.8700,17956.9500,0.0000,13554.7300,2.1400,-2.1400,1449500.0000,-1449500.0000,0.0000,1449500.0000,0,1,0.0204,1.2600,0.3930,0.0000,2.9855,0.3701,318060.8597,-0.0058,0.004308733562105439,-0.06239834876468469
2019-05-10 00:00:00+05:30,678454.0700,458861.7100,0.0000,0.0000,300000.0000,203319.0800,16273.2800,380222.9300,378454.0700,678454.0700,18042.1400,0.0000,446.2000,2.9700,-2.9700,2016917.5000,-2016917.5000,0.0000,2016917.5000,0,2,0.0007,1.2615,0.3921,0.0000,2.9395,0.3702,316895.4613,-0.0037,0.004334389946073314,-0.032538444711807266
2019-05-13 00:00:00+05:30,697789.0700,458861.7100,0.0000,0.0000,300000.0000,203319.0800,35608.2800,380222.9300,397789.0700,697789.0700,18042.1400,0.0000,19335.0000,2.8600,-2.8600,1997582.5000,-1997582.5000,0.0000,1997582.5000,0,2,0.0285,1.3260,0.3924,0.0000,3.1229,0.3733,314008.7076,-0.0091,0.004733338058940202,-0.10736374339403906
2019-05-14 00:00:00+05:30,682691.5700,458861.7100,0.0000,0.0000,300000.0000,203319.0800,20510.7800,380222.9300,382691.5700,682691.5700,18042.1400,0.0000,-15097.5000,2.9500,-2.9500,2012680.0000,-2012680.0000,0.0000,2012680.0000,0,2,-0.0216,1.2756,0.3922,-0.0216,2.8827,0.3769,316419.7311,0.0077,0.004270912949627197,-0.15483929909936392
2019-05-15 00:00:00+05:30,707054.0700,458861.7100,0.0000,0.0000,300000.0000,203319.0800,44873.2800,380222.9300,407054.0700,707054.0700,18042.1400,0.0000,24362.5000,2.8100,-2.8100,1988317.5000,-1988317.5000,0.0000,1988317.5000,0,2,0.0357,1.3568,0.3932,0.0000,2.9717,0.3799,313593.4993,-0.0089,0.004924289525632541,-0.2577224584777577
2019-05-16 00:00:00+05:30,681176.5700,458861.7100,0.0000,0.0000,300000.0000,203319.0800,18995.7800,380222.9300,381176.5700,681176.5700,18042.1400,0.0000,-25877.5000,2.9600,-2.9600,2014195.0000,-2014195.0000,0.0000,2014195.0000,0,2,-0.0366,1.2706,0.3943,-0.0366,2.3078,0.3878,317410.6012,0.0122,0.004052518234175745,-0.3568336888553237
2019-05-17 00:00:00+05:30,645084.0700,457150.7900,0.0000,0.0000,300000.0000,205030.0000,-17096.7200,380222.9300,345084.0700,645084.0700,18042.1400,0.0000,-36092.5000,3.1800,-3.1800,2050287.5000,-2050287.5000,0.0000,2050287.5000,0,2,-0.0530,1.1503,0.3975,-0.0876,1.7797,0.4038,321414.8987,0.0126,0.0031385987559759557,-0.5263426930475185
2019-05-20 00:00:00+05:30,598042.7000,598042.7000,0.0000,0.0000,300000.0000,0.0000,0.0000,316399.3900,298042.7000,598042.7000,18356.7000,0.0000,-47041.3700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0729,0.9935,0.4043,-0.1542,0.6834,0.4290,333070.2898,0.0363,0.0031866019316250335,-0.9891337061370019
2019-05-21 00:00:00+05:30,567032.4300,435925.4500,0.0000,0.0000,300000.0000,154345.6100,-23238.6300,309036.1100,267032.4300,567032.4300,18765.0500,0.0000,-31010.2700,2.6800,2.6800,1520217.5000,1520217.5000,1520217.5000,0.0000,1,0,-0.0519,0.8901,0.4072,-0.1980,0.0675,0.4420,329628.9867,-0.0103,0.0014643894186805813,-0.7955122241078875
2019-05-22 00:00:00+05:30,584007.4500,376832.5900,0.0000,0.0000,300000.0000,213350.6100,-6175.7500,309036.1100,284007.4500,584007.4500,18852.9100,0.0000,16975.0200,3.6400,3.6400,2122997.5000,2122997.5000,2122997.5000,0.0000,2,0,0.0299,0.9467,0.4075,-0.1740,0.3417,0.4462,330936.5412,0.0040,0.00191124746535718,-0.7738614955095305
2019-05-23 00:00:00+05:30,644602.9900,644602.9900,0.0000,0.0000,300000.0000,0.0000,0.0000,363783.4900,344602.9900,644602.9900,19180.5000,0.0000,60595.5400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.1038,1.1487,0.4215,-0.0883,1.4313,0.4900,328861.9069,-0.0063,0.0038406434004781553,-0.950125899432319
2019-05-24 00:00:00+05:30,644602.9900,644602.9900,0.0000,0.0000,300000.0000,0.0000,0.0000,363783.4900,344602.9900,644602.9900,19180.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,1.1487,0.4205,-0.0883,1.5515,0.4889,333451.7185,0.0140,0.004175736534002173,-0.8769112227163838
2019-05-27 00:00:00+05:30,644602.9900,644602.9900,0.0000,0.0000,300000.0000,0.0000,0.0000,363783.4900,344602.9900,644602.9900,19180.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,1.1487,0.4195,-0.0883,1.4087,0.4881,335541.8352,0.0063,0.004407324240632012,-0.8667834385709032
2019-05-28 00:00:00+05:30,648902.4500,485938.4400,0.0000,0.0000,300000.0000,158427.5000,4536.5000,363783.4900,348902.4500,648902.4500,19417.5400,0.0000,4299.4600,2.4400,2.4400,1584850.0000,1584850.0000,1584850.0000,0.0000,1,0,0.0067,1.1630,0.4186,-0.0822,1.7191,0.4840,336168.1664,0.0019,0.004257871361175401,-0.8619738419095591
2019-05-29 00:00:00+05:30,629752.4500,485938.4400,0.0000,0.0000,300000.0000,158427.5000,-14613.5000,363783.4900,329752.4500,629752.4500,19417.5400,0.0000,-19150.0000,2.4900,2.4900,1565700.0000,1565700.0000,1565700.0000,0.0000,1,0,-0.0295,1.0992,0.4188,-0.1093,1.2456,0.4866,333940.1162,-0.0066,0.0038615228805481266,-0.753455287809922
2019-05-30 00:00:00+05:30,641730.2300,481813.6500,0.0000,0.0000,300000.0000,158200.0000,1716.5800,359904.6400,341730.2300,641730.2300,19890.9900,0.0000,11977.7800,2.4600,2.4600,1581610.0000,1581610.0000,1581610.0000,0.0000,1,0,0.0190,1.1391,0.4183,-0.0924,1.3436,0.4877,336297.6551,0.0071,0.003838250430864599,-0.7051741916560306
2019-05-31 00:00:00+05:30,620284.0300,620284.0300,0.0000,0.0000,300000.0000,0.0000,0.0000,340409.0800,320284.0300,620284.0300,20125.0500,0.0000,-21446.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0334,1.0676,0.4189,-0.1227,1.0690,0.4931,335526.3528,-0.0023,0.00312322654573967,-0.6694555170207503
2019-06-03 00:00:00+05:30,620284.0300,620284.0300,0.0000,0.0000,300000.0000,0.0000,0.0000,340409.0800,320284.0300,620284.0300,20125.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,1.0676,0.4180,-0.1227,1.2465,0.4909,340396.2542,0.0145,0.0032909982652623115,-0.6528740622171956
2019-06-04 00:00:00+05:30,620284.0300,620284.0300,0.0000,0.0000,300000.0000,0.0000,0.0000,340409.0800,320284.0300,620284.0300,20125.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,1.0676,0.4171,-0.1227,1.7266,0.4782,338815.6475,-0.0046,0.003470602440091752,-0.6280103069431696
2019-06-06 00:00:00+05:30,647139.8300,462437.3900,0.0000,0.0000,300000.0000,157610.2200,27092.2200,340409.0800,347139.8300,647139.8300,20361.4700,0.0000,26855.8000,2.3900,-2.3900,1549010.0000,-1549010.0000,0.0000,1549010.0000,0,1,0.0433,1.1571,0.4187,-0.0847,2.1514,0.4845,333531.9452,-0.0156,0.004743688890319516,-0.6336333155742608
2019-06-07 00:00:00+05:30,659862.2700,659862.2700,0.0000,0.0000,300000.0000,0.0000,0.0000,380454.1500,359862.2700,659862.2700,20591.8800,0.0000,12722.4400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0197,1.1995,0.4183,-0.0667,2.2095,0.4853,333961.2285,0.0013,0.005145038790126872,-0.6244795350870216
2019-06-10 00:00:00+05:30,659862.2700,659862.2700,0.0000,0.0000,300000.0000,0.0000,0.0000,380454.1500,359862.2700,659862.2700,20591.8800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,1.1995,0.4174,-0.0667,2.1702,0.4854,335778.2928,0.0054,0.004991754340174001,-0.6242855002454946
2019-06-11 00:00:00+05:30,659862.2700,659862.2700,0.0000,0.0000,300000.0000,0.0000,0.0000,380454.1500,359862.2700,659862.2700,20591.8800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,1.1995,0.4165,-0.0667,1.9129,0.4822,336750.8656,0.0029,0.004961913931762742,-0.6259403615609112
2019-06-12 00:00:00+05:30,659862.2700,659862.2700,0.0000,0.0000,300000.0000,0.0000,0.0000,380454.1500,359862.2700,659862.2700,20591.8800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,1.1995,0.4156,-0.0667,1.5917,0.4765,335436.2737,-0.0039,0.004363116828856512,-0.6997183191638581
2019-06-13 00:00:00+05:30,652968.1800,444902.5200,0.0000,0.0000,300000.0000,214638.7500,-6573.0900,380454.1500,352968.1800,652968.1800,20912.8800,0.0000,-6894.0900,3.2900,-3.2900,2146590.0000,-2146590.0000,0.0000,2146590.0000,0,2,-0.0104,1.1766,0.4148,-0.0765,1.4615,0.4773,335095.6621,-0.0010,0.003494719334640601,-0.775642630176594
2019-06-14 00:00:00+05:30,678795.6800,444902.5200,0.0000,0.0000,300000.0000,214638.7500,19254.4100,380454.1500,378795.6800,678795.6800,20912.8800,0.0000,25827.5000,3.1200,-3.1200,2120762.5000,-2120762.5000,0.0000,2120762.5000,0,2,0.0396,1.2627,0.4159,-0.0400,1.7968,0.4832,332434.1062,-0.0079,0.003956300761839973,-0.8341643107688748
2019-06-17 00:00:00+05:30,696558.1800,444902.5200,0.0000,0.0000,300000.0000,214638.7500,37016.9100,380454.1500,396558.1800,696558.1800,20912.8800,0.0000,17762.5000,3.0200,-3.0200,2103000.0000,-2103000.0000,0.0000,2103000.0000,0,2,0.0262,1.3219,0.4159,-0.0148,1.6205,0.4761,328619.8193,-0.0115,0.004255772799016873,-0.8654782303544454
2019-06-18 00:00:00+05:30,697556.3700,515094.5400,0.0000,0.0000,300000.0000,155026.0000,27435.8300,391120.9900,397556.3700,697556.3700,21000.4500,0.0000,998.1900,2.1800,-2.1800,1518100.0000,-1518100.0000,0.0000,1518100.0000,0,1,0.0014,1.3252,0.4150,-0.0134,1.4263,0.4741,329303.8574,0.0021,0.0034278752042135514,-0.9403716245569373
2019-06-19 00:00:00+05:30,695198.8700,515094.5400,0.0000,0.0000,300000.0000,155026.0000,25078.3300,391120.9900,395198.8700,695198.8700,21000.4500,0.0000,-2357.5000,2.1900,-2.1900,1520457.5000,-1520457.5000,0.0000,1520457.5000,0,1,-0.0034,1.3173,0.4141,-0.0168,1.2587,0.4735,329568.4648,0.0008,0.0029313296924537015,-0.96090322795188
2019-06-20 00:00:00+05:30,669996.5500,507934.7200,0.0000,0.0000,300000.0000,155026.0000,7035.8300,384137.8800,369996.5500,669996.5500,21177.1600,0.0000,-25202.3200,2.3000,-2.3000,1538500.0000,-1538500.0000,0.0000,1538500.0000,0,1,-0.0363,1.2333,0.4149,-0.0524,0.8620,0.4799,333357.4170,0.0115,0.0022205486709877672,-1.0398279840174867
2019-06-21 00:00:00+05:30,675164.0500,507934.7200,0.0000,0.0000,300000.0000,155026.0000,12203.3300,384137.8800,375164.0500,675164.0500,21177.1600,0.0000,5167.5000,2.2700,-2.2700,1533332.5000,-1533332.5000,0.0000,1533332.5000,0,1,0.0077,1.2505,0.4141,-0.0451,1.2078,0.4754,330165.2389,-0.0096,0.002087703887289697,-1.0297678096770853
2019-06-24 00:00:00+05:30,677670.4600,448969.9300,0.0000,0.0000,300000.0000,213902.4700,14798.0500,384137.8800,377670.4600,677670.4600,21265.4700,0.0000,2506.4100,3.1300,-3.1300,2119502.5000,-2119502.5000,0.0000,2119502.5000,0,2,0.0037,1.2589,0.4133,-0.0416,1.5860,0.4685,329416.4563,-0.0023,0.0027078959867176456,-1.0693019745022916
2019-06-25 00:00:00+05:30,665037.9600,448897.9000,0.0000,0.0000,300000.0000,213974.5000,2165.5500,384137.8800,365037.9600,665037.9600,21265.4700,0.0000,-12632.5000,3.2100,-3.2100,2132135.0000,-2132135.0000,0.0000,2132135.0000,0,2,-0.0186,1.2168,0.4129,-0.0594,0.8054,0.4474,331543.1676,0.0065,0.0033644406857497654,-1.1914608534062887
2019-06-26 00:00:00+05:30,645460.4600,447769.9000,0.0000,0.0000,300000.0000,215102.5000,-17411.9500,384137.8800,345460.4600,645460.4600,21265.4700,0.0000,-19577.5000,3.3300,-3.3300,2151712.5000,-2151712.5000,0.0000,2151712.5000,0,2,-0.0294,1.1515,0.4131,-0.0871,0.5719,0.4517,333330.6747,0.0054,0.0016799010027600102,-1.4287108294002606
2019-06-27 00:00:00+05:30,637845.6100,480482.8500,0.0000,0.0000,300000.0000,156896.6100,466.1400,359204.1700,337845.6100,637845.6100,21824.7000,0.0000,-7614.8500,2.4600,-2.4600,1568500.0000,-1568500.0000,0.0000,1568500.0000,0,1,-0.0118,1.1262,0.4124,-0.0979,0.1009,0.4454,333398.2341,0.0002,0.001705307538409258,-1.4446937416087764
2019-06-28 00:00:00+05:30,640127.1900,420838.1100,0.0000,0.0000,300000.0000,216452.0200,2837.0600,359204.1700,340127.1900,640127.1900,21914.0400,0.0000,2281.5800,3.3700,-1.5200,2154925.0000,-970575.0000,592175.0000,1562750.0000,1,1,0.0036,1.1338,0.4116,-0.0947,0.1830,0.4453,331966.8209,-0.0043,0.0007641803523334226,-1.5946838022288985
2019-07-01 00:00:00+05:30,631457.1900,420275.2300,0.0000,0.0000,300000.0000,217014.9100,-5832.9400,359204.1700,331457.1900,631457.1900,21914.0400,0.0000,-8670.0000,3.4400,-1.5500,2169945.0000,-979245.0000,595350.0000,1574595.0000,1,1,-0.0135,1.1049,0.4110,-0.1069,0.1243,0.4459,334016.1204,0.0062,0.0007254652157874647,-1.599309163910007
2019-07-02 00:00:00+05:30,638352.1900,420115.1300,0.0000,0.0000,300000.0000,217175.0000,1062.0600,359204.1700,338352.1900,638352.1900,21914.0400,0.0000,6895.0000,3.3900,-1.5200,2166450.0000,-972350.0000,597050.0000,1569400.0000,1,1,0.0109,1.1278,0.4103,-0.0972,0.0293,0.4444,335270.1904,0.0038,0.0010205341010738954,-1.5861215029481082
2019-07-03 00:00:00+05:30,633477.1900,420032.8800,0.0000,0.0000,300000.0000,217257.2500,-3812.9400,359204.1700,333477.1900,633477.1900,21914.0400,0.0000,-4875.0000,3.4300,-1.5400,2172275.0000,-977225.0000,597525.0000,1574750.0000,1,1,-0.0076,1.1116,0.4095,-0.1041,0.2219,0.4409,335363.0845,0.0003,0.0004119847621918587,-1.623087424005209
2019-07-04 00:00:00+05:30,630822.2600,567566.3400,0.0000,0.0000,300000.0000,59885.0000,3370.9100,349602.1700,330822.2600,630822.2600,22150.8200,0.0000,-2654.9300,0.9500,0.9500,598925.0000,598925.0000,598925.0000,0.0000,1,0,-0.0042,1.1027,0.4087,-0.1078,0.3198,0.4399,336059.7900,0.0021,0.0010911916258026918,-1.695818281898315
2019-07-05 00:00:00+05:30,622657.2600,567566.3400,0.0000,0.0000,300000.0000,59885.0000,-4794.0900,349602.1700,322657.2600,622657.2600,22150.8200,0.0000,-8165.0000,0.9500,0.9500,590760.0000,590760.0000,590760.0000,0.0000,1,0,-0.0129,1.0755,0.4081,-0.1194,-0.0105,0.4386,332224.3908,-0.0114,0.0008511338083867091,-1.6253114597110454
2019-07-08 00:00:00+05:30,652210.4700,470209.5000,0.0000,0.0000,300000.0000,156118.2700,25882.7000,348975.3900,352210.4700,652210.4700,22647.6200,0.0000,29553.2100,2.3500,-2.3500,1535300.0000,-1535300.0000,0.0000,1535300.0000,0,1,0.0475,1.1740,0.4101,-0.0776,0.8765,0.4389,325517.7202,-0.0202,0.000541935184307366,-1.724090609578864
2019-07-09 00:00:00+05:30,653101.5100,412363.1700,0.0000,0.0000,300000.0000,213878.2700,26860.0700,348975.3900,353101.5100,653101.5100,22733.9500,0.0000,891.0400,3.2300,-3.2300,2109850.0000,-2109850.0000,0.0000,2109850.0000,0,2,0.0014,1.1770,0.4093,-0.0763,0.8346,0.4388,325239.0380,-0.0009,0.0014793409530968913,-1.8054183051026287
2019-07-10 00:00:00+05:30,665028.4900,606341.1200,0.0000,0.0000,300000.0000,57760.0000,927.3700,387063.5300,365028.4900,665028.4900,22962.4200,0.0000,11926.9800,0.8600,-0.8600,574600.0000,-574600.0000,0.0000,574600.0000,0,1,0.0183,1.2168,0.4089,-0.0594,0.8708,0.4394,323540.2025,-0.0052,0.0013313902222870542,-1.834367162454193
2019-07-11 00:00:00+05:30,660678.4900,606211.6200,0.0000,0.0000,300000.0000,57889.5000,-3422.6300,387063.5300,360678.4900,660678.4900,22962.4200,0.0000,-4350.0000,0.8800,-0.8800,578950.0000,-578950.0000,0.0000,578950.0000,0,1,-0.0065,1.2023,0.4081,-0.0656,0.7852,0.4397,325887.8891,0.0073,0.0014472264722626834,-1.828997685314953
2019-07-12 00:00:00+05:30,662278.4900,606211.6200,0.0000,0.0000,300000.0000,57889.5000,-1822.6300,387063.5300,362278.4900,662278.4900,22962.4200,0.0000,1600.0000,0.8700,-0.8700,577350.0000,-577350.0000,0.0000,577350.0000,0,1,0.0024,1.2076,0.4073,-0.0633,0.8563,0.4395,325057.4723,-0.0025,0.0013224344164192356,-1.8284213137246585
2019-07-15 00:00:00+05:30,660378.4900,606180.1200,0.0000,0.0000,300000.0000,57921.0000,-3722.6300,387063.5300,360378.4900,660378.4900,22962.4200,0.0000,-1900.0000,0.8800,-0.8800,579250.0000,-579250.0000,0.0000,579250.0000,0,1,-0.0029,1.2013,0.4065,-0.0660,0.9145,0.4391,326170.7937,0.0034,0.0013834777930277346,-1.8261512784598823
2019-07-16 00:00:00+05:30,656638.4900,605805.8700,0.0000,0.0000,300000.0000,58295.2500,-7462.6300,387063.5300,356638.4900,656638.4900,22962.4200,0.0000,-3740.0000,0.8900,-0.8900,582990.0000,-582990.0000,0.0000,582990.0000,0,1,-0.0057,1.1888,0.4057,-0.0713,1.1279,0.4353,328253.8729,0.0064,0.001478333047171291,-1.81911512128358
2019-07-17 00:00:00+05:30,645591.1100,451707.1600,0.0000,0.0000,300000.0000,212164.7500,-18280.8000,387063.5300,345591.1100,645591.1100,23191.6200,0.0000,-11047.3800,3.2900,-3.2900,2121865.0000,-2121865.0000,0.0000,2121865.0000,0,2,-0.0168,1.1520,0.4053,-0.0869,0.7050,0.4337,329030.8052,0.0024,0.00144554530542626,-1.8038835834223677
2019-07-18 00:00:00+05:30,665076.1100,451707.1600,0.0000,0.0000,300000.0000,212164.7500,1204.2000,387063.5300,365076.1100,665076.1100,23191.6200,0.0000,19485.0000,3.1600,-3.1600,2102380.0000,-2102380.0000,0.0000,2102380.0000,0,2,0.0302,1.2169,0.4056,-0.0594,0.7170,0.4341,326577.5572,-0.0075,0.001389860512626614,-1.811932940288371
2019-07-19 00:00:00+05:30,707940.5100,645720.8900,0.0000,0.0000,300000.0000,58389.7500,3829.8700,427525.4000,407940.5100,707940.5100,23414.7600,0.0000,42864.4000,0.8100,-0.8100,571697.5000,-571697.5000,0.0000,571697.5000,0,1,0.0645,1.3598,0.4098,0.0000,1.1767,0.4526,321955.3733,-0.0142,0.0019292927587337418,-1.9076122327795315
2019-07-22 00:00:00+05:30,719972.7300,564572.6100,0.0000,0.0000,300000.0000,147645.4600,7754.6500,435939.3700,419972.7300,719972.7300,23721.3000,0.0000,12032.2200,2.0400,-2.0400,1468700.0000,-1468700.0000,0.0000,1468700.0000,0,1,0.0170,1.3999,0.4094,0.0000,1.4741,0.4522,319105.2143,-0.0089,0.0017717697883657402,-1.903397184315087
2019-07-23 00:00:00+05:30,729320.2300,564572.6100,0.0000,0.0000,300000.0000,147645.4600,17102.1500,435939.3700,429320.2300,729320.2300,23721.3000,0.0000,9347.5000,2.0000,-2.0000,1459352.5000,-1459352.5000,0.0000,1459352.5000,0,1,0.0130,1.4311,0.4088,0.0000,1.4295,0.4516,318894.0914,-0.0007,0.0018157897371129242,-1.9212301011004786
2019-07-24 00:00:00+05:30,743504.0700,507734.0800,0.0000,0.0000,300000.0000,204398.8600,31371.1200,435939.3700,443504.0700,743504.0700,23806.4300,0.0000,14183.8400,2.7100,-2.7100,2012617.5000,-2012617.5000,0.0000,2012617.5000,0,2,0.0194,1.4783,0.4085,0.0000,1.8285,0.4498,317199.4783,-0.0053,0.001857781674872219,-1.9231850567314603
2019-07-25 00:00:00+05:30,736932.9300,538563.4700,0.0000,0.0000,300000.0000,202802.0000,-4432.5400,465777.7500,436932.9300,736932.9300,24412.2700,0.0000,-6571.1400,2.7500,-2.7500,2029250.0000,-2029250.0000,0.0000,2029250.0000,0,2,-0.0088,1.4564,0.4078,-0.0088,1.5506,0.4488,317034.8024,-0.0005,0.0018192705284176731,-1.907464428379088
2019-07-26 00:00:00+05:30,724675.4300,537264.7200,0.0000,0.0000,300000.0000,204100.7500,-16690.0400,465777.7500,424675.4300,724675.4300,24412.2700,0.0000,-12257.5000,2.8200,-2.8200,2041507.5000,-2041507.5000,0.0000,2041507.5000,0,2,-0.0166,1.4156,0.4073,-0.0253,1.3787,0.4506,318045.3773,0.0032,0.0013181648324677362,-1.9162343586949782
2019-07-29 00:00:00+05:30,735870.4300,537264.7200,0.0000,0.0000,300000.0000,204100.7500,-5495.0400,465777.7500,435870.4300,735870.4300,24412.2700,0.0000,11195.0000,2.7600,-2.7600,2030312.5000,-2030312.5000,0.0000,2030312.5000,0,2,0.0154,1.4529,0.4068,-0.0103,1.7080,0.4490,315168.4761,-0.0090,0.0013212693227852234,-1.9113081113941284
2019-07-30 00:00:00+05:30,766720.8000,766720.8000,0.0000,0.0000,300000.0000,0.0000,0.0000,491432.9500,466720.8000,766720.8000,24712.1500,0.0000,30850.3700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0419,1.5557,0.4081,0.0000,1.9665,0.4558,311800.3622,-0.0107,0.00198231140870307,-1.9508212995203953
2019-07-31 00:00:00+05:30,750712.0000,565940.6700,0.0000,0.0000,300000.0000,200481.7500,-15710.4200,491432.9500,450712.0000,750712.0000,25010.5300,0.0000,-16008.8000,2.6700,-2.6700,2004900.0000,-2004900.0000,0.0000,2004900.0000,0,2,-0.0209,1.5024,0.4078,-0.0209,1.5624,0.4567,312832.0494,0.0033,0.0018609233837019348,-1.983500621848414
2019-08-01 00:00:00+05:30,775869.5000,565940.6700,0.0000,0.0000,300000.0000,200481.7500,9447.0800,491432.9500,475869.5000,775869.5000,25010.5300,0.0000,25157.5000,2.5500,-2.5500,1979742.5000,-1979742.5000,0.0000,1979742.5000,0,2,0.0335,1.5862,0.4083,0.0000,1.6475,0.4591,309430.1559,-0.0109,0.0019482187964748334,-1.997706177340751
2019-08-02 00:00:00+05:30,787157.0000,565940.6700,0.0000,0.0000,300000.0000,200481.7500,20734.5800,491432.9500,487157.0000,787157.0000,25010.5300,0.0000,11287.5000,2.5000,-2.5000,1968455.0000,-1968455.0000,0.0000,1968455.0000,0,2,0.0145,1.6239,0.4078,0.0000,1.5963,0.4583,309701.8006,0.0009,0.002208029753662584,-1.9971142993724766
2019-08-05 00:00:00+05:30,821115.1100,821115.1100,0.0000,0.0000,300000.0000,0.0000,0.0000,546415.7700,521115.1100,821115.1100,25300.6600,0.0000,33958.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0431,1.7371,0.4092,0.0000,1.9536,0.4657,305642.6112,-0.0131,0.0023218558412775193,-2.0270565667651725
2019-08-06 00:00:00+05:30,803349.2800,675489.9200,0.0000,0.0000,300000.0000,140515.5000,-12656.1400,541679.2600,503349.2800,803349.2800,25673.8500,0.0000,-17765.8300,1.7500,-1.7500,1405575.0000,-1405575.0000,0.0000,1405575.0000,0,1,-0.0216,1.6778,0.4090,-0.0216,1.5021,0.4655,307715.8380,0.0068,0.0022944674717462104,-2.047437040043072
2019-08-07 00:00:00+05:30,828657.4600,620610.6800,0.0000,0.0000,300000.0000,195312.5400,12734.2400,541679.2600,528657.4600,828657.4600,25756.0400,0.0000,25308.1800,2.3300,-2.3300,1928155.0000,-1928155.0000,0.0000,1928155.0000,0,2,0.0315,1.7622,0.4094,0.0000,1.9776,0.4664,305103.5440,-0.0085,0.002361917836392589,-2.053350761968591
2019-08-08 00:00:00+05:30,789160.1900,739504.8100,0.0000,0.0000,300000.0000,55335.0000,-5679.6200,520807.9200,489160.1900,789160.1900,25968.1100,0.0000,-39497.2700,0.7000,-0.7000,553650.0000,-553650.0000,0.0000,553650.0000,0,1,-0.0477,1.6305,0.4112,-0.0477,1.2089,0.4732,310998.0952,0.0193,0.0023197238087626013,-2.07921997324742
2019-08-09 00:00:00+05:30,794229.7100,644243.1000,0.0000,0.0000,300000.0000,142460.0000,7526.6100,512967.1700,494229.7100,794229.7100,26264.0700,0.0000,5069.5200,1.7900,1.7900,1424762.5000,1424762.5000,1424762.5000,0.0000,1,0,0.0064,1.6474,0.4105,-0.0415,1.6143,0.4662,312685.6709,0.0054,0.0023289785232644025,-2.038545755369933
2019-08-13 00:00:00+05:30,752217.3500,752217.3500,0.0000,0.0000,300000.0000,0.0000,0.0000,478855.2600,452217.3500,752217.3500,26637.9100,0.0000,-42012.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0529,1.5074,0.4129,-0.0922,1.6153,0.4662,307385.0788,-0.0170,0.0012356061469327977,-1.73312536328519
